Carpark Code,Available Spaces,Carpark Open,Timestamp
MINDENPL,55,True,02-10 00:42:11
PATRIOTICST,283,True,02-10 00:42:11
SANDST,419,True,02-10 00:42:11
PIERRD,717,True,02-10 00:42:11
TEST,100,True,02-10 00:42:11
LESJARDIN,394,True,02-10 00:42:11
GREENST,286,True,02-10 00:47:14
MINDENPL,55,True,02-10 00:47:14
PATRIOTICST,282,True,02-10 00:47:14
SANDST,420,True,02-10 00:47:14
PIERRD,718,True,02-10 00:47:14
TEST,100,True,02-10 00:47:14
LESJARDIN,394,True,02-10 00:47:14
GREENST,286,True,02-10 00:52:07
MINDENPL,55,True,02-10 00:52:07
PATRIOTICST,282,True,02-10 00:52:07
SANDST,420,True,02-10 00:52:07
PIERRD,718,True,02-10 00:52:07
TEST,100,True,02-10 00:52:07
LESJARDIN,394,True,02-10 00:52:07
GREENST,287,True,02-10 00:57:09
MINDENPL,52,True,02-10 00:57:09
PATRIOTICST,281,True,02-10 00:57:09
SANDST,420,True,02-10 00:57:09
PIERRD,718,True,02-10 00:57:09
TEST,100,True,02-10 00:57:09
LESJARDIN,394,True,02-10 00:57:09
GREENST,286,True,02-10 01:02:03
MINDENPL,52,True,02-10 01:02:03
PATRIOTICST,281,True,02-10 01:02:03
SANDST,420,True,02-10 01:02:03
PIERRD,717,True,02-10 01:02:03
TEST,100,True,02-10 01:02:03
LESJARDIN,394,True,02-10 01:02:03
GREENST,286,True,02-10 01:07:06
MINDENPL,53,True,02-10 01:07:06
PATRIOTICST,281,True,02-10 01:07:06
SANDST,420,True,02-10 01:07:06
PIERRD,716,True,02-10 01:07:06
TEST,100,True,02-10 01:07:06
LESJARDIN,395,True,02-10 01:07:06
GREENST,286,True,02-10 01:12:08
MINDENPL,53,True,02-10 01:12:08
PATRIOTICST,281,True,02-10 01:12:08
SANDST,421,True,02-10 01:12:08
PIERRD,717,True,02-10 01:12:08
TEST,100,True,02-10 01:12:08
LESJARDIN,396,True,02-10 01:12:08
GREENST,286,True,02-10 01:17:11
MINDENPL,53,True,02-10 01:17:11
PATRIOTICST,281,True,02-10 01:17:11
SANDST,421,True,02-10 01:17:11
PIERRD,717,True,02-10 01:17:11
LESJARDIN,396,True,02-10 01:17:11
TEST,100,True,02-10 01:17:11
GREENST,286,True,02-10 01:22:14
MINDENPL,53,True,02-10 01:22:14
PATRIOTICST,281,True,02-10 01:22:14
SANDST,420,True,02-10 01:22:14
PIERRD,718,True,02-10 01:22:14
LESJARDIN,396,True,02-10 01:22:14
TEST,100,True,02-10 01:22:14
TEST,100,True,02-10 01:27:07
LESJARDIN,395,True,02-10 01:27:07
GREENST,286,True,02-10 01:27:07
MINDENPL,52,True,02-10 01:27:07
PATRIOTICST,283,True,02-10 01:27:07
SANDST,421,True,02-10 01:27:07
PIERRD,710,True,02-10 01:27:07
GREENST,286,True,02-10 01:32:09
MINDENPL,52,True,02-10 01:32:09
PATRIOTICST,283,True,02-10 01:32:09
SANDST,421,True,02-10 01:32:09
PIERRD,710,True,02-10 01:32:09
TEST,100,True,02-10 01:32:09
LESJARDIN,395,True,02-10 01:32:09
GREENST,286,True,02-10 01:37:13
MINDENPL,52,True,02-10 01:37:13
PATRIOTICST,283,True,02-10 01:37:13
SANDST,421,True,02-10 01:37:13
PIERRD,710,True,02-10 01:37:13
TEST,100,True,02-10 01:37:13
LESJARDIN,395,True,02-10 01:37:13
GREENST,286,True,02-10 01:42:08
MINDENPL,52,True,02-10 01:42:08
PATRIOTICST,282,True,02-10 01:42:08
SANDST,421,True,02-10 01:42:08
PIERRD,710,True,02-10 01:42:08
LESJARDIN,395,True,02-10 01:42:08
TEST,100,True,02-10 01:42:08
GREENST,286,True,02-10 01:47:10
MINDENPL,53,True,02-10 01:47:10
PATRIOTICST,282,True,02-10 01:47:10
SANDST,421,True,02-10 01:47:10
PIERRD,710,True,02-10 01:47:10
TEST,100,True,02-10 01:47:10
LESJARDIN,395,True,02-10 01:47:10
GREENST,286,True,02-10 01:52:26
MINDENPL,54,True,02-10 01:52:26
PATRIOTICST,282,True,02-10 01:52:26
SANDST,421,True,02-10 01:52:26
PIERRD,710,True,02-10 01:52:26
TEST,100,True,02-10 01:52:26
LESJARDIN,396,True,02-10 01:52:26
GREENST,286,True,02-10 01:57:29
MINDENPL,54,True,02-10 01:57:29
PATRIOTICST,283,True,02-10 01:57:29
SANDST,422,True,02-10 01:57:29
PIERRD,710,True,02-10 01:57:29
TEST,100,True,02-10 01:57:29
LESJARDIN,397,True,02-10 01:57:29
GREENST,286,True,02-10 02:02:31
MINDENPL,54,True,02-10 02:02:31
PATRIOTICST,283,True,02-10 02:02:31
SANDST,421,True,02-10 02:02:31
PIERRD,709,True,02-10 02:02:31
LESJARDIN,397,True,02-10 02:02:31
TEST,100,True,02-10 02:02:31
GREENST,286,True,02-10 02:07:03
MINDENPL,54,True,02-10 02:07:03
PATRIOTICST,283,True,02-10 02:07:03
SANDST,421,True,02-10 02:07:03
PIERRD,709,True,02-10 02:07:03
TEST,100,True,02-10 02:07:03
LESJARDIN,397,True,02-10 02:07:03
GREENST,286,True,02-10 02:12:08
MINDENPL,54,True,02-10 02:12:08
PATRIOTICST,283,True,02-10 02:12:08
SANDST,421,True,02-10 02:12:08
PIERRD,709,True,02-10 02:12:08
TEST,100,True,02-10 02:12:08
LESJARDIN,397,True,02-10 02:12:08
GREENST,286,True,02-10 02:17:11
MINDENPL,55,True,02-10 02:17:11
PATRIOTICST,283,True,02-10 02:17:11
SANDST,421,True,02-10 02:17:11
PIERRD,711,True,02-10 02:17:11
TEST,100,True,02-10 02:17:11
LESJARDIN,397,True,02-10 02:17:11
GREENST,286,True,02-10 02:22:34
MINDENPL,56,True,02-10 02:22:34
PATRIOTICST,283,True,02-10 02:22:34
SANDST,421,True,02-10 02:22:34
PIERRD,711,True,02-10 02:22:34
TEST,100,True,02-10 02:22:34
LESJARDIN,397,True,02-10 02:22:34
GREENST,286,True,02-10 02:27:28
MINDENPL,56,True,02-10 02:27:28
PATRIOTICST,283,True,02-10 02:27:28
SANDST,421,True,02-10 02:27:28
PIERRD,711,True,02-10 02:27:28
LESJARDIN,397,True,02-10 02:27:28
TEST,100,True,02-10 02:27:28
GREENST,286,True,02-10 02:32:31
MINDENPL,56,True,02-10 02:32:31
PATRIOTICST,283,True,02-10 02:32:31
SANDST,420,True,02-10 02:32:31
PIERRD,711,True,02-10 02:32:31
LESJARDIN,397,True,02-10 02:32:31
TEST,100,True,02-10 02:32:31
GREENST,286,True,02-10 02:37:33
MINDENPL,56,True,02-10 02:37:33
PATRIOTICST,283,True,02-10 02:37:33
SANDST,420,True,02-10 02:37:33
PIERRD,711,True,02-10 02:37:33
TEST,100,True,02-10 02:37:33
LESJARDIN,397,True,02-10 02:37:33
GREENST,287,True,02-10 02:42:36
MINDENPL,56,True,02-10 02:42:36
PATRIOTICST,283,True,02-10 02:42:36
SANDST,420,True,02-10 02:42:36
PIERRD,711,True,02-10 02:42:36
LESJARDIN,397,True,02-10 02:42:36
TEST,100,True,02-10 02:42:36
GREENST,288,True,02-10 02:47:40
MINDENPL,57,True,02-10 02:47:40
PATRIOTICST,283,True,02-10 02:47:40
SANDST,421,True,02-10 02:47:40
PIERRD,711,True,02-10 02:47:40
LESJARDIN,397,True,02-10 02:47:40
TEST,100,True,02-10 02:47:40
GREENST,288,True,02-10 02:52:32
MINDENPL,57,True,02-10 02:52:32
PATRIOTICST,283,True,02-10 02:52:32
SANDST,421,True,02-10 02:52:32
PIERRD,711,True,02-10 02:52:32
TEST,100,True,02-10 02:52:32
LESJARDIN,397,True,02-10 02:52:32
GREENST,291,True,02-10 02:57:25
MINDENPL,57,True,02-10 02:57:25
PATRIOTICST,283,True,02-10 02:57:25
SANDST,421,True,02-10 02:57:25
PIERRD,711,True,02-10 02:57:25
TEST,100,True,02-10 02:57:25
LESJARDIN,397,True,02-10 02:57:25
GREENST,291,True,02-10 03:02:29
MINDENPL,58,True,02-10 03:02:29
PATRIOTICST,282,True,02-10 03:02:29
SANDST,421,True,02-10 03:02:29
PIERRD,711,True,02-10 03:02:29
TEST,100,True,02-10 03:02:29
LESJARDIN,397,True,02-10 03:02:29
GREENST,296,True,02-10 03:07:32
MINDENPL,58,True,02-10 03:07:32
PATRIOTICST,281,True,02-10 03:07:32
SANDST,421,True,02-10 03:07:32
PIERRD,711,True,02-10 03:07:32
TEST,100,True,02-10 03:07:32
LESJARDIN,397,True,02-10 03:07:32
GREENST,296,True,02-10 03:12:34
MINDENPL,58,True,02-10 03:12:34
PATRIOTICST,281,True,02-10 03:12:34
SANDST,421,True,02-10 03:12:34
PIERRD,711,True,02-10 03:12:34
LESJARDIN,397,True,02-10 03:12:34
TEST,100,True,02-10 03:12:34
GREENST,295,True,02-10 03:17:38
MINDENPL,58,True,02-10 03:17:38
PATRIOTICST,280,True,02-10 03:17:38
SANDST,421,True,02-10 03:17:38
PIERRD,711,True,02-10 03:17:38
LESJARDIN,397,True,02-10 03:17:38
TEST,100,True,02-10 03:17:38
GREENST,295,True,02-10 03:22:30
MINDENPL,58,True,02-10 03:22:30
PATRIOTICST,280,True,02-10 03:22:30
SANDST,421,True,02-10 03:22:30
PIERRD,711,True,02-10 03:22:30
TEST,100,True,02-10 03:22:30
LESJARDIN,397,True,02-10 03:22:30
GREENST,295,True,02-10 03:27:22
MINDENPL,58,True,02-10 03:27:22
PATRIOTICST,280,True,02-10 03:27:22
SANDST,421,True,02-10 03:27:22
PIERRD,711,True,02-10 03:27:22
TEST,100,True,02-10 03:27:22
LESJARDIN,397,True,02-10 03:27:22
GREENST,295,True,02-10 03:32:25
MINDENPL,58,True,02-10 03:32:25
PATRIOTICST,280,True,02-10 03:32:25
SANDST,421,True,02-10 03:32:25
PIERRD,711,True,02-10 03:32:25
TEST,100,True,02-10 03:32:25
LESJARDIN,397,True,02-10 03:32:25
GREENST,294,True,02-10 03:37:49
MINDENPL,58,True,02-10 03:37:49
PATRIOTICST,280,True,02-10 03:37:49
SANDST,421,True,02-10 03:37:49
PIERRD,711,True,02-10 03:37:49
TEST,100,True,02-10 03:37:49
LESJARDIN,397,True,02-10 03:37:49
GREENST,294,True,02-10 03:42:52
MINDENPL,59,True,02-10 03:42:52
PATRIOTICST,280,True,02-10 03:42:52
SANDST,421,True,02-10 03:42:52
PIERRD,711,True,02-10 03:42:52
TEST,100,True,02-10 03:42:52
LESJARDIN,397,True,02-10 03:42:52
GREENST,295,True,02-10 03:47:44
MINDENPL,59,True,02-10 03:47:44
PATRIOTICST,280,True,02-10 03:47:44
SANDST,421,True,02-10 03:47:44
PIERRD,711,True,02-10 03:47:44
LESJARDIN,397,True,02-10 03:47:44
TEST,100,True,02-10 03:47:44
GREENST,295,True,02-10 03:52:49
MINDENPL,59,True,02-10 03:52:49
PATRIOTICST,280,True,02-10 03:52:49
SANDST,421,True,02-10 03:52:49
PIERRD,711,True,02-10 03:52:49
LESJARDIN,397,True,02-10 03:52:49
TEST,100,True,02-10 03:52:49
GREENST,295,True,02-10 03:57:52
MINDENPL,59,True,02-10 03:57:52
PATRIOTICST,280,True,02-10 03:57:52
SANDST,422,True,02-10 03:57:52
PIERRD,711,True,02-10 03:57:52
TEST,100,True,02-10 03:57:52
LESJARDIN,397,True,02-10 03:57:52
GREENST,296,True,02-10 04:02:26
MINDENPL,59,True,02-10 04:02:26
PATRIOTICST,280,True,02-10 04:02:26
SANDST,422,True,02-10 04:02:26
PIERRD,711,True,02-10 04:02:26
TEST,100,True,02-10 04:02:26
LESJARDIN,397,True,02-10 04:02:26
GREENST,296,True,02-10 04:07:50
MINDENPL,59,True,02-10 04:07:50
PATRIOTICST,280,True,02-10 04:07:50
SANDST,422,True,02-10 04:07:50
PIERRD,711,True,02-10 04:07:50
TEST,100,True,02-10 04:07:50
LESJARDIN,397,True,02-10 04:07:50
GREENST,296,True,02-10 04:12:52
MINDENPL,59,True,02-10 04:12:52
PATRIOTICST,280,True,02-10 04:12:52
SANDST,422,True,02-10 04:12:52
PIERRD,711,True,02-10 04:12:52
TEST,100,True,02-10 04:12:52
LESJARDIN,397,True,02-10 04:12:52
GREENST,296,True,02-10 04:17:55
MINDENPL,59,True,02-10 04:17:55
PATRIOTICST,280,True,02-10 04:17:55
SANDST,422,True,02-10 04:17:55
PIERRD,711,True,02-10 04:17:55
TEST,100,True,02-10 04:17:55
LESJARDIN,397,True,02-10 04:17:55
GREENST,296,True,02-10 04:22:49
MINDENPL,59,True,02-10 04:22:49
PATRIOTICST,280,True,02-10 04:22:49
SANDST,422,True,02-10 04:22:49
PIERRD,711,True,02-10 04:22:49
TEST,100,True,02-10 04:22:49
LESJARDIN,397,True,02-10 04:22:49
GREENST,296,True,02-10 04:27:52
MINDENPL,59,True,02-10 04:27:52
PATRIOTICST,280,True,02-10 04:27:52
SANDST,422,True,02-10 04:27:52
PIERRD,711,True,02-10 04:27:52
TEST,100,True,02-10 04:27:52
LESJARDIN,397,True,02-10 04:27:52
GREENST,296,True,02-10 04:32:54
MINDENPL,59,True,02-10 04:32:54
PATRIOTICST,280,True,02-10 04:32:54
SANDST,422,True,02-10 04:32:54
PIERRD,711,True,02-10 04:32:54
TEST,100,True,02-10 04:32:54
LESJARDIN,397,True,02-10 04:32:54
GREENST,296,True,02-10 04:37:58
MINDENPL,59,True,02-10 04:37:58
PATRIOTICST,280,True,02-10 04:37:58
SANDST,422,True,02-10 04:37:58
PIERRD,711,True,02-10 04:37:58
LESJARDIN,397,True,02-10 04:37:58
TEST,100,True,02-10 04:37:58
GREENST,297,True,02-10 04:43:01
MINDENPL,59,True,02-10 04:43:01
PATRIOTICST,280,True,02-10 04:43:01
SANDST,423,True,02-10 04:43:01
PIERRD,711,True,02-10 04:43:01
LESJARDIN,397,True,02-10 04:43:01
TEST,100,True,02-10 04:43:01
GREENST,297,True,02-10 04:47:54
MINDENPL,59,True,02-10 04:47:54
PATRIOTICST,280,True,02-10 04:47:54
SANDST,423,True,02-10 04:47:54
PIERRD,711,True,02-10 04:47:54
TEST,100,True,02-10 04:47:54
LESJARDIN,397,True,02-10 04:47:54
GREENST,298,True,02-10 04:52:56
MINDENPL,59,True,02-10 04:52:56
PATRIOTICST,280,True,02-10 04:52:56
SANDST,423,True,02-10 04:52:56
PIERRD,711,True,02-10 04:52:56
TEST,100,True,02-10 04:52:56
LESJARDIN,397,True,02-10 04:52:56
GREENST,298,True,02-10 04:57:49
MINDENPL,59,True,02-10 04:57:49
PATRIOTICST,280,True,02-10 04:57:49
SANDST,423,True,02-10 04:57:49
PIERRD,711,True,02-10 04:57:49
TEST,100,True,02-10 04:57:49
LESJARDIN,397,True,02-10 04:57:49
GREENST,298,True,02-10 05:02:52
MINDENPL,59,True,02-10 05:02:52
PATRIOTICST,280,True,02-10 05:02:52
SANDST,424,True,02-10 05:02:52
PIERRD,711,True,02-10 05:02:52
TEST,100,True,02-10 05:02:52
LESJARDIN,397,True,02-10 05:02:52
GREENST,298,True,02-10 05:08:04
MINDENPL,59,True,02-10 05:08:04
PATRIOTICST,280,True,02-10 05:08:04
SANDST,424,True,02-10 05:08:04
PIERRD,711,True,02-10 05:08:04
LESJARDIN,397,True,02-10 05:08:04
TEST,100,True,02-10 05:08:04
LESJARDIN,397,True,02-10 05:13:08
GREENST,299,True,02-10 05:13:08
MINDENPL,60,True,02-10 05:13:08
PATRIOTICST,280,True,02-10 05:13:08
SANDST,424,True,02-10 05:13:08
PIERRD,711,True,02-10 05:13:08
TEST,100,True,02-10 05:13:08
GREENST,298,True,02-10 05:18:11
MINDENPL,60,True,02-10 05:18:11
PATRIOTICST,280,True,02-10 05:18:11
SANDST,424,True,02-10 05:18:11
PIERRD,711,True,02-10 05:18:11
LESJARDIN,397,True,02-10 05:18:11
TEST,100,True,02-10 05:18:11
LESJARDIN,397,True,02-10 05:23:13
GREENST,301,True,02-10 05:23:13
MINDENPL,60,True,02-10 05:23:13
PATRIOTICST,281,True,02-10 05:23:13
SANDST,424,True,02-10 05:23:13
PIERRD,711,True,02-10 05:23:13
TEST,100,True,02-10 05:23:13
GREENST,301,True,02-10 05:27:56
MINDENPL,60,True,02-10 05:27:56
PATRIOTICST,281,True,02-10 05:27:56
SANDST,424,True,02-10 05:27:56
PIERRD,711,True,02-10 05:27:56
TEST,100,True,02-10 05:27:56
LESJARDIN,397,True,02-10 05:27:56
TEST,100,True,02-10 05:33:00
LESJARDIN,397,True,02-10 05:33:00
GREENST,301,True,02-10 05:33:00
MINDENPL,60,True,02-10 05:33:00
PATRIOTICST,282,True,02-10 05:33:00
SANDST,425,True,02-10 05:33:00
PIERRD,711,True,02-10 05:33:00
GREENST,300,True,02-10 05:38:02
MINDENPL,60,True,02-10 05:38:02
PATRIOTICST,283,True,02-10 05:38:02
SANDST,425,True,02-10 05:38:02
PIERRD,711,True,02-10 05:38:02
LESJARDIN,397,True,02-10 05:38:02
TEST,100,True,02-10 05:38:02
TEST,100,True,02-10 05:43:15
GREENST,301,True,02-10 05:43:15
MINDENPL,60,True,02-10 05:43:15
PATRIOTICST,281,True,02-10 05:43:15
SANDST,426,True,02-10 05:43:15
PIERRD,711,True,02-10 05:43:15
LESJARDIN,397,True,02-10 05:43:15
GREENST,301,True,02-10 05:48:10
MINDENPL,60,True,02-10 05:48:10
PATRIOTICST,281,True,02-10 05:48:10
SANDST,426,True,02-10 05:48:10
PIERRD,711,True,02-10 05:48:10
LESJARDIN,397,True,02-10 05:48:10
TEST,100,True,02-10 05:48:10
GREENST,301,True,02-10 05:53:12
MINDENPL,60,True,02-10 05:53:12
PATRIOTICST,281,True,02-10 05:53:12
SANDST,427,True,02-10 05:53:12
PIERRD,711,True,02-10 05:53:12
LESJARDIN,397,True,02-10 05:53:12
TEST,100,True,02-10 05:53:12
GREENST,302,True,02-10 05:58:15
MINDENPL,62,True,02-10 05:58:15
PATRIOTICST,281,True,02-10 05:58:15
SANDST,426,True,02-10 05:58:15
PIERRD,712,True,02-10 05:58:15
LESJARDIN,397,True,02-10 05:58:15
TEST,100,True,02-10 05:58:15
GREENST,300,True,02-10 06:03:20
MINDENPL,61,True,02-10 06:03:20
PATRIOTICST,281,True,02-10 06:03:20
SANDST,426,True,02-10 06:03:20
PIERRD,711,True,02-10 06:03:20
TEST,100,True,02-10 06:03:20
LESJARDIN,397,True,02-10 06:03:20
GREENST,299,True,02-10 06:08:22
MINDENPL,61,True,02-10 06:08:22
PATRIOTICST,281,True,02-10 06:08:22
SANDST,427,True,02-10 06:08:22
PIERRD,710,True,02-10 06:08:22
TEST,100,True,02-10 06:08:22
LESJARDIN,396,True,02-10 06:08:22
TEST,100,True,02-10 06:13:14
GREENST,299,True,02-10 06:13:14
MINDENPL,61,True,02-10 06:13:14
PATRIOTICST,281,True,02-10 06:13:14
SANDST,428,True,02-10 06:13:14
PIERRD,709,True,02-10 06:13:14
LESJARDIN,396,True,02-10 06:13:14
GREENST,297,True,02-10 06:18:19
MINDENPL,61,True,02-10 06:18:19
PATRIOTICST,280,True,02-10 06:18:19
SANDST,428,True,02-10 06:18:19
PIERRD,709,True,02-10 06:18:19
TEST,100,True,02-10 06:18:19
LESJARDIN,396,True,02-10 06:18:19
GREENST,296,True,02-10 06:23:22
MINDENPL,59,True,02-10 06:23:22
PATRIOTICST,281,True,02-10 06:23:22
SANDST,429,True,02-10 06:23:22
PIERRD,709,True,02-10 06:23:22
TEST,100,True,02-10 06:23:22
LESJARDIN,396,True,02-10 06:23:22
GREENST,297,True,02-10 06:28:14
MINDENPL,62,True,02-10 06:28:14
PATRIOTICST,281,True,02-10 06:28:14
SANDST,429,True,02-10 06:28:14
PIERRD,709,True,02-10 06:28:14
TEST,100,True,02-10 06:28:14
LESJARDIN,396,True,02-10 06:28:14
TEST,100,True,02-10 06:33:17
GREENST,300,True,02-10 06:33:17
MINDENPL,66,True,02-10 06:33:17
PATRIOTICST,281,True,02-10 06:33:17
SANDST,428,True,02-10 06:33:17
PIERRD,709,True,02-10 06:33:17
LESJARDIN,396,True,02-10 06:33:17
GREENST,304,True,02-10 06:38:19
MINDENPL,68,True,02-10 06:38:19
PATRIOTICST,281,True,02-10 06:38:19
SANDST,427,True,02-10 06:38:19
PIERRD,711,True,02-10 06:38:19
TEST,100,True,02-10 06:38:19
LESJARDIN,398,True,02-10 06:38:19
TEST,100,True,02-10 06:43:22
GREENST,306,True,02-10 06:43:22
MINDENPL,68,True,02-10 06:43:22
PATRIOTICST,281,True,02-10 06:43:22
SANDST,427,True,02-10 06:43:22
PIERRD,711,True,02-10 06:43:22
LESJARDIN,399,True,02-10 06:43:22
GREENST,310,True,02-10 06:48:25
MINDENPL,71,True,02-10 06:48:25
PATRIOTICST,284,True,02-10 06:48:25
SANDST,427,True,02-10 06:48:25
PIERRD,711,True,02-10 06:48:25
TEST,100,True,02-10 06:48:25
LESJARDIN,399,True,02-10 06:48:25
GREENST,309,True,02-10 06:53:27
MINDENPL,76,True,02-10 06:53:27
PATRIOTICST,286,True,02-10 06:53:27
SANDST,425,True,02-10 06:53:27
PIERRD,711,True,02-10 06:53:27
TEST,100,True,02-10 06:53:27
LESJARDIN,397,True,02-10 06:53:27
GREENST,309,True,02-10 06:58:20
MINDENPL,75,True,02-10 06:58:20
PATRIOTICST,285,True,02-10 06:58:20
SANDST,426,True,02-10 06:58:20
PIERRD,713,True,02-10 06:58:20
TEST,100,True,02-10 06:58:20
LESJARDIN,398,True,02-10 06:58:20
GREENST,309,True,02-10 07:03:23
MINDENPL,73,True,02-10 07:03:23
PATRIOTICST,285,True,02-10 07:03:23
SANDST,427,True,02-10 07:03:23
PIERRD,714,True,02-10 07:03:23
LESJARDIN,396,True,02-10 07:03:23
TEST,100,True,02-10 07:03:23
GREENST,311,True,02-10 07:08:27
MINDENPL,80,True,02-10 07:08:27
PATRIOTICST,285,True,02-10 07:08:27
SANDST,426,True,02-10 07:08:27
PIERRD,714,True,02-10 07:08:27
TEST,100,True,02-10 07:08:27
LESJARDIN,396,True,02-10 07:08:27
GREENST,315,True,02-10 07:13:29
MINDENPL,80,True,02-10 07:13:29
PATRIOTICST,283,True,02-10 07:13:29
SANDST,425,True,02-10 07:13:29
PIERRD,714,True,02-10 07:13:29
TEST,100,True,02-10 07:13:29
LESJARDIN,397,True,02-10 07:13:29
GREENST,315,True,02-10 07:18:04
MINDENPL,81,True,02-10 07:18:04
PATRIOTICST,283,True,02-10 07:18:04
SANDST,425,True,02-10 07:18:04
PIERRD,713,True,02-10 07:18:04
LESJARDIN,396,True,02-10 07:18:04
TEST,100,True,02-10 07:18:04
GREENST,318,True,02-10 07:23:07
MINDENPL,87,True,02-10 07:23:07
PATRIOTICST,284,True,02-10 07:23:07
SANDST,425,True,02-10 07:23:07
PIERRD,714,True,02-10 07:23:07
TEST,100,True,02-10 07:23:07
LESJARDIN,395,True,02-10 07:23:07
GREENST,317,True,02-10 07:28:30
MINDENPL,88,True,02-10 07:28:30
PATRIOTICST,284,True,02-10 07:28:30
SANDST,425,True,02-10 07:28:30
PIERRD,713,True,02-10 07:28:30
TEST,100,True,02-10 07:28:30
LESJARDIN,397,True,02-10 07:28:30
GREENST,318,True,02-10 07:33:18
MINDENPL,91,True,02-10 07:33:18
PATRIOTICST,286,True,02-10 07:33:18
SANDST,426,True,02-10 07:33:18
PIERRD,712,True,02-10 07:33:18
TEST,100,True,02-10 07:33:18
LESJARDIN,395,True,02-10 07:33:18
GREENST,320,True,02-10 07:38:30
MINDENPL,104,True,02-10 07:38:30
PATRIOTICST,286,True,02-10 07:38:30
SANDST,424,True,02-10 07:38:30
PIERRD,711,True,02-10 07:38:30
LESJARDIN,393,True,02-10 07:38:30
TEST,100,True,02-10 07:38:30
GREENST,320,True,02-10 07:43:36
MINDENPL,102,True,02-10 07:43:36
PATRIOTICST,281,True,02-10 07:43:36
SANDST,421,True,02-10 07:43:36
PIERRD,711,True,02-10 07:43:36
LESJARDIN,395,True,02-10 07:43:36
TEST,100,True,02-10 07:43:36
GREENST,319,True,02-10 07:48:31
MINDENPL,101,True,02-10 07:48:31
PATRIOTICST,285,True,02-10 07:48:31
SANDST,422,True,02-10 07:48:31
PIERRD,711,True,02-10 07:48:31
TEST,100,True,02-10 07:48:31
LESJARDIN,392,True,02-10 07:48:31
GREENST,318,True,02-10 07:53:36
MINDENPL,105,True,02-10 07:53:36
PATRIOTICST,287,True,02-10 07:53:36
SANDST,419,True,02-10 07:53:36
PIERRD,711,True,02-10 07:53:36
LESJARDIN,391,True,02-10 07:53:36
TEST,100,True,02-10 07:53:36
GREENST,316,True,02-10 07:58:18
MINDENPL,103,True,02-10 07:58:18
PATRIOTICST,290,True,02-10 07:58:18
SANDST,417,True,02-10 07:58:18
PIERRD,711,True,02-10 07:58:18
LESJARDIN,389,True,02-10 07:58:18
TEST,100,True,02-10 07:58:18
GREENST,316,True,02-10 08:03:24
MINDENPL,106,True,02-10 08:03:24
PATRIOTICST,293,True,02-10 08:03:24
SANDST,416,True,02-10 08:03:24
PIERRD,711,True,02-10 08:03:24
TEST,100,True,02-10 08:03:24
LESJARDIN,388,True,02-10 08:03:24
GREENST,316,True,02-10 08:08:38
MINDENPL,105,True,02-10 08:08:38
PATRIOTICST,295,True,02-10 08:08:38
SANDST,415,True,02-10 08:08:38
PIERRD,710,True,02-10 08:08:38
TEST,100,True,02-10 08:08:38
LESJARDIN,389,True,02-10 08:08:38
LESJARDIN,390,True,02-10 08:13:31
GREENST,313,True,02-10 08:13:31
MINDENPL,103,True,02-10 08:13:31
PATRIOTICST,301,True,02-10 08:13:31
SANDST,414,True,02-10 08:13:31
PIERRD,706,True,02-10 08:13:31
TEST,100,True,02-10 08:13:31
GREENST,313,True,02-10 08:18:37
MINDENPL,101,True,02-10 08:18:37
PATRIOTICST,300,True,02-10 08:18:37
SANDST,411,True,02-10 08:18:37
PIERRD,706,True,02-10 08:18:37
LESJARDIN,388,True,02-10 08:18:37
TEST,100,True,02-10 08:18:37
GREENST,308,True,02-10 08:23:23
MINDENPL,98,True,02-10 08:23:23
PATRIOTICST,302,True,02-10 08:23:23
SANDST,401,True,02-10 08:23:23
PIERRD,703,True,02-10 08:23:23
TEST,100,True,02-10 08:23:23
LESJARDIN,387,True,02-10 08:23:23
GREENST,306,True,02-10 08:28:26
MINDENPL,97,True,02-10 08:28:26
PATRIOTICST,301,True,02-10 08:28:26
SANDST,401,True,02-10 08:28:26
PIERRD,702,True,02-10 08:28:26
TEST,100,True,02-10 08:28:26
LESJARDIN,386,True,02-10 08:28:26
GREENST,300,True,02-10 08:33:19
MINDENPL,95,True,02-10 08:33:19
PATRIOTICST,299,True,02-10 08:33:19
SANDST,395,True,02-10 08:33:19
PIERRD,699,True,02-10 08:33:19
TEST,100,True,02-10 08:33:19
LESJARDIN,385,True,02-10 08:33:19
GREENST,299,True,02-10 08:38:23
MINDENPL,89,True,02-10 08:38:23
PATRIOTICST,299,True,02-10 08:38:23
SANDST,392,True,02-10 08:38:23
PIERRD,695,True,02-10 08:38:23
TEST,100,True,02-10 08:38:23
LESJARDIN,381,True,02-10 08:38:23
GREENST,289,True,02-10 08:43:26
MINDENPL,80,True,02-10 08:43:26
PATRIOTICST,299,True,02-10 08:43:26
SANDST,383,True,02-10 08:43:26
PIERRD,692,True,02-10 08:43:26
TEST,100,True,02-10 08:43:26
LESJARDIN,382,True,02-10 08:43:26
GREENST,279,True,02-10 08:48:39
MINDENPL,73,True,02-10 08:48:39
PATRIOTICST,297,True,02-10 08:48:39
SANDST,375,True,02-10 08:48:39
PIERRD,689,True,02-10 08:48:39
LESJARDIN,385,True,02-10 08:48:39
TEST,100,True,02-10 08:48:39
GREENST,280,True,02-10 08:53:42
MINDENPL,61,True,02-10 08:53:42
PATRIOTICST,292,True,02-10 08:53:42
